999	1.460972365
1000	1.460970366
1001	1.460968376
1002	1.460966396
1003	1.460964426
1004	1.460962466
1005	1.460960516
1006	1.460958575
1007	1.460956644
1008	1.460954723
1009	1.460952811
1010	1.460950908
1011	1.460949015
1012	1.460947131
1013	1.460945257
1014	1.460943391
1015	1.460941535
1016	1.460939688
1017	1.46093785
1018	1.460936021
1019	1.460934201
1020	1.46093239
1021	1.460930588
1022	1.460928795
1023	1.46092701
1024	1.460925234
1025	1.460923467
1026	1.460921708
1027	1.460919958
1028	1.460918216
1029	1.460916483
1030	1.460914758
1031	1.460913042
1032	1.460911334
1033	1.460909634
1034	1.460907942
1035	1.460906259
1036	1.460904583
1037	1.460902916
1038	1.460901257
1039	1.460899605
1040	1.460897962
1041	1.460896326
1042	1.460894699
1043	1.460893079
1044	1.460891467
1045	1.460889862
1046	1.460888266
1047	1.460886676
1048	1.460885095
1049	1.460883521
1050	1.460881954
1051	1.460880395
1052	1.460878843
1053	1.460877299
1054	1.460875762
1055	1.460874232
1056	1.460872709
1057	1.460871194
1058	1.460869686
1059	1.460868185
1060	1.460866691
1061	1.460865204
1062	1.460863724
1063	1.460862251
1064	1.460860784
1065	1.460859325
1066	1.460857873
1067	1.460856427
1068	1.460854988
1069	1.460853556
1070	1.46085213
1071	1.460850712
1072	1.460849299
1073	1.460847894
1074	1.460846495
1075	1.460845102
1076	1.460843716
1077	1.460842336
1078	1.460840963
1079	1.460839596
1080	1.460838235
1081	1.460836881
1082	1.460835533
1083	1.460834191
1084	1.460832855
1085	1.460831525
1086	1.460830202
1087	1.460828884
1088	1.460827573
1089	1.460826268
1090	1.460824968
1091	1.460823675
1092	1.460822387
1093	1.460821106
1094	1.46081983
1095	1.46081856
1096	1.460817296
1097	1.460816037
1098	1.460814785
1099	1.460813538
1100	1.460812296
1101	1.460811061
1102	1.460809831
1103	1.460808606
1104	1.460807387
1105	1.460806174
1106	1.460804966
1107	1.460803763
1108	1.460802566
1109	1.460801374
1110	1.460800188
1111	1.460799007
1112	1.460797831
1113	1.46079666
1114	1.460795495
1115	1.460794335
1116	1.46079318
1117	1.460792031
1118	1.460790886
1119	1.460789747
1120	1.460788612
1121	1.460787483
1122	1.460786359
1123	1.460785239
1124	1.460784125
1125	1.460783016
1126	1.460781911
1127	1.460780812
1128	1.460779717
1129	1.460778627
1130	1.460777542
1131	1.460776462
1132	1.460775387
1133	1.460774316
1134	1.46077325
1135	1.460772189
1136	1.460771132
1137	1.46077008
1138	1.460769033
1139	1.46076799
1140	1.460766952
1141	1.460765918
1142	1.460764889
1143	1.460763864
1144	1.460762844
1145	1.460761828
1146	1.460760817
1147	1.46075981
1148	1.460758807
1149	1.460757809
1150	1.460756815
1151	1.460755826
1152	1.46075484
1153	1.460753859
1154	1.460752883
1155	1.46075191
1156	1.460750942
1157	1.460749978
1158	1.460749018
1159	1.460748062
1160	1.46074711
1161	1.460746163
1162	1.460745219
1163	1.46074428
1164	1.460743344
1165	1.460742413
1166	1.460741485
1167	1.460740562
1168	1.460739642
1169	1.460738726
1170	1.460737815
1171	1.460736907
1172	1.460736003
1173	1.460735103
1174	1.460734206
1175	1.460733314
1176	1.460732425
1177	1.46073154
1178	1.460730659
1179	1.460729782
1180	1.460728908
1181	1.460728038
1182	1.460727172
1183	1.460726309
1184	1.46072545
1185	1.460724594
1186	1.460723743
1187	1.460722894
1188	1.46072205
1189	1.460721208
1190	1.460720371
1191	1.460719537
1192	1.460718706
1193	1.460717879
1194	1.460717055
1195	1.460716235
1196	1.460715418
1197	1.460714605
1198	1.460713795
1199	1.460712988
1200	1.460712185
